bath,balcony,price,total_sqft_float,bhk,price_per_sqft
2.0,2.0,82.0,1470.0,3,0.055782312925170066
3.0,2.0,104.0,1745.0,3,0.05959885386819484
3.0,2.0,115.0,1745.0,3,0.0659025787965616
3.0,2.0,110.0,1745.0,3,0.06303724928366762
3.0,2.0,71.0,1650.0,3,0.04303030303030303
4.0,1.5843757375501535,141.0,2570.0,5,0.054863813229571984
2.0,2.0,70.0,1205.0,2,0.058091286307053944
2.0,2.0,80.0,1435.0,3,0.05574912891986063
2.0,2.0,80.0,1475.0,2,0.05423728813559322
2.0,2.0,49.5,1100.0,2,0.045
2.0,1.0,46.0,1060.0,2,0.04339622641509434
3.0,3.0,125.0,2000.0,3,0.0625
3.0,3.0,50.0,1690.0,3,0.029585798816568046
2.0,3.0,35.0,980.0,2,0.03571428571428571
2.0,3.0,43.0,1140.0,2,0.037719298245614034
2.0,3.0,66.0,1356.0,3,0.048672566371681415
3.0,3.0,75.0,1600.0,3,0.046875
3.0,0.0,95.0,2000.0,4,0.0475
2.0,2.0,49.11,1140.0,2,0.04307894736842105
2.0,2.0,44.0,1195.0,2,0.03682008368200837
2.0,2.0,40.0,1190.0,2,0.03361344537815126
2.0,3.0,60.0,1457.0,2,0.04118050789293068
2.0,2.0,41.0,1080.0,2,0.03796296296296296
2.0,2.0,43.48,1175.0,2,0.037004255319148936
3.0,2.0,62.63,1362.0,3,0.04598384728340676
2.0,1.0,51.0,1071.0,2,0.047619047619047616
2.0,2.0,40.0,1063.0,2,0.03762935089369708
2.0,2.0,52.76,1235.0,2,0.04272064777327935
3.0,1.0,62.63,1362.0,3,0.04598384728340676
3.0,1.0,62.63,1362.0,3,0.04598384728340676
2.0,3.0,90.0,1588.0,3,0.05667506297229219
2.0,2.0,44.5,1235.0,2,0.03603238866396761
2.0,3.0,60.0,1457.0,2,0.04118050789293068
2.0,1.0,43.0,1050.0,2,0.040952380952380955
3.0,2.0,45.0,1400.0,3,0.03214285714285714
2.0,2.0,42.0,993.0,2,0.04229607250755287
2.0,2.0,52.76,1235.0,2,0.04272064777327935
3.0,1.0,135.0,1226.0,2,0.11011419249592169
2.0,2.0,300.0,1490.0,3,0.20134228187919462
3.0,1.5843757375501535,252.0,2100.0,3,0.12
3.0,0.0,500.0,2700.0,3,0.18518518518518517
4.0,1.0,500.0,2040.0,5,0.24509803921568626
3.0,3.0,350.0,1865.0,3,0.1876675603217158
2.0,2.0,49.0,1200.0,2,0.04083333333333333
2.0,0.0,200.0,2800.0,3,0.07142857142857142
3.0,1.5843757375501535,95.0,1722.0,3,0.05516840882694541
2.0,2.0,60.0,1200.0,2,0.05
2.0,1.0,49.0,1004.0,2,0.04880478087649402
3.0,2.0,125.0,1783.0,3,0.07010656197420079
3.0,2.0,90.0,1656.0,3,0.05434782608695652
2.0,1.0,60.0,1089.0,2,0.05509641873278237
3.0,1.0,110.0,1700.0,3,0.06470588235294118
2.0,1.0,65.0,1198.0,2,0.05425709515859766
2.0,0.0,120.0,1200.0,2,0.1
3.0,2.0,160.0,1832.0,3,0.08733624454148471
2.0,2.0,58.0,1105.0,2,0.05248868778280543
3.0,1.5843757375501535,80.0,1700.0,3,0.047058823529411764
3.0,2.0,75.0,1650.0,3,0.045454545454545456
4.0,1.5843757375501535,425.0,7500.0,4,0.056666666666666664
3.0,2.0,56.0,1464.0,3,0.03825136612021858
3.0,2.0,56.0,1464.0,3,0.03825136612021858
2.0,2.0,56.0,1464.0,2,0.03825136612021858
2.0,2.0,56.0,1464.0,2,0.03825136612021858
3.0,2.0,56.0,1464.0,3,0.03825136612021858
3.0,2.0,56.0,1464.0,3,0.03825136612021858
2.0,2.0,95.0,1374.0,2,0.06914119359534207
2.0,2.0,98.0,1440.0,2,0.06805555555555555
3.0,2.0,250.0,2800.0,3,0.08928571428571429
2.0,1.0,75.0,1210.0,2,0.06198347107438017
2.0,1.0,78.0,1265.0,2,0.0616600790513834
2.0,2.0,75.0,1170.0,2,0.0641025641025641
3.0,1.0,90.0,1900.0,4,0.04736842105263158
3.0,2.0,120.0,1625.0,3,0.07384615384615385
2.0,1.0,120.0,1301.0,2,0.09223674096848578
2.0,2.0,68.5,1145.0,2,0.05982532751091703
2.0,3.0,90.0,1300.0,2,0.06923076923076923
2.0,1.0,68.0,1372.0,2,0.04956268221574344
3.0,2.0,75.0,1475.0,3,0.05084745762711865
2.0,1.0,55.0,1467.0,2,0.03749147920927062
2.0,2.0,46.0,1140.0,2,0.04035087719298246
2.0,1.0,61.0,1372.0,2,0.04446064139941691
3.0,2.0,95.0,1750.0,3,0.054285714285714284
2.0,2.0,44.0,1027.0,2,0.042843232716650435
3.0,2.0,110.0,1650.0,3,0.06666666666666667
2.0,2.0,46.0,1140.0,2,0.04035087719298246
2.0,1.0,61.0,1372.0,2,0.04446064139941691
2.0,2.0,46.0,1140.0,2,0.04035087719298246
2.0,2.0,60.0,1185.0,2,0.05063291139240506
2.0,1.0,68.0,1127.0,2,0.06033717834960071
2.0,2.0,115.0,1600.0,3,0.071875
2.0,2.0,48.0,1145.0,2,0.04192139737991266
2.0,2.0,56.0,1009.0,2,0.05550049554013875
2.0,2.0,98.0,1300.0,2,0.07538461538461538
2.0,2.0,46.0,1140.0,2,0.04035087719298246
2.0,1.0,69.0,1126.0,2,0.06127886323268206
2.0,2.0,46.0,1140.0,2,0.04035087719298246
2.0,2.0,46.0,1145.0,2,0.04017467248908297
2.0,2.0,65.0,1142.0,2,0.05691768826619965
2.0,2.0,46.0,1145.0,2,0.04017467248908297
3.0,3.0,95.0,1844.0,3,0.05151843817787419
2.0,2.0,72.0,1203.0,2,0.059850374064837904
2.0,2.0,46.0,1140.0,2,0.04035087719298246
5.0,1.5843757375501535,245.0,4200.0,5,0.058333333333333334
2.0,2.0,46.0,1140.0,2,0.04035087719298246
2.0,2.0,46.0,1145.0,2,0.04017467248908297
2.0,2.0,56.0,1009.0,2,0.05550049554013875
2.0,2.0,46.0,1145.0,2,0.04017467248908297
2.0,2.0,44.0,1100.0,2,0.04
2.0,2.0,60.0,1203.0,2,0.04987531172069826
2.0,1.0,70.0,1120.0,2,0.0625
2.0,2.0,46.0,1140.0,2,0.04035087719298246
2.0,1.5843757375501535,70.0,1289.0,2,0.05430566330488751
3.0,1.0,89.0,1844.0,3,0.048264642082429504
2.0,2.0,60.0,1203.0,2,0.04987531172069826
2.0,2.0,46.0,1140.0,2,0.04035087719298246
3.0,2.0,165.0,1200.0,3,0.1375
2.0,2.0,55.0,1090.0,2,0.05045871559633028
2.0,2.0,51.0,1110.0,2,0.04594594594594595
2.0,1.0,47.5,1086.0,2,0.043738489871086556
2.0,2.0,55.11,1225.0,2,0.04498775510204082
2.0,2.0,54.89,1220.0,2,0.04499180327868853
2.0,2.0,52.86,1175.0,2,0.04498723404255319
2.0,3.0,125.0,2400.0,2,0.052083333333333336
8.0,3.0,310.0,3300.0,8,0.09393939393939393
2.0,1.0,70.0,1240.0,2,0.056451612903225805
2.0,2.0,44.0,1027.0,2,0.042843232716650435
5.0,3.0,154.0,2805.0,4,0.054901960784313725
2.0,2.0,47.0,1194.0,2,0.03936348408710218
2.0,1.0,53.0,1202.0,2,0.04409317803660566
2.0,1.0,61.0,1056.0,2,0.05776515151515151
3.0,2.0,100.0,1810.0,3,0.055248618784530384
2.0,2.0,46.0,1194.0,2,0.038525963149078725
4.0,3.0,154.0,2805.0,4,0.054901960784313725
2.0,1.0,67.38,1225.0,2,0.05500408163265306
2.0,1.0,46.0,1243.0,2,0.03700724054706356
2.0,2.0,44.0,1027.0,2,0.042843232716650435
3.0,1.0,115.0,1920.0,3,0.059895833333333336
3.0,2.0,110.0,1875.0,3,0.058666666666666666
2.0,2.0,47.0,1194.0,2,0.03936348408710218
2.0,2.0,43.0,1140.0,2,0.037719298245614034
2.0,2.0,44.0,1027.0,2,0.042843232716650435
2.0,2.0,46.0,1194.0,2,0.038525963149078725
3.0,2.0,125.0,2017.0,3,0.061973227565691624
2.0,2.0,43.0,1140.0,2,0.037719298245614034
3.0,3.0,110.0,1875.0,3,0.058666666666666666
2.0,2.0,44.0,1092.0,2,0.040293040293040296
4.0,1.5843757375501535,130.0,2475.0,3,0.052525252525252523
2.0,2.0,73.0,1300.0,2,0.05615384615384615
2.0,2.0,47.0,1194.0,2,0.03936348408710218
2.0,2.0,46.0,1243.0,2,0.03700724054706356
3.0,1.5843757375501535,110.0,1850.0,3,0.05945945945945946
2.0,1.0,67.38,1225.0,2,0.05500408163265306
2.0,2.0,46.0,1243.0,2,0.03700724054706356
2.0,2.0,56.0,1464.0,2,0.03825136612021858
2.0,1.0,78.0,1230.0,2,0.06341463414634146
2.0,2.0,44.0,1000.0,2,0.044
2.0,2.0,79.0,1300.0,2,0.06076923076923077
2.0,1.0,80.0,1444.0,3,0.055401662049861494
2.0,1.0,68.0,1088.0,2,0.0625
2.0,1.0,44.0,1027.0,2,0.042843232716650435
2.0,1.0,70.0,1225.0,2,0.05714285714285714
2.0,2.0,46.0,1194.0,2,0.038525963149078725
3.0,2.0,101.0,1830.0,3,0.055191256830601096
2.0,2.0,56.0,1464.0,2,0.03825136612021858
2.0,2.0,96.0,1520.0,3,0.06315789473684211
2.0,2.0,75.0,1300.0,2,0.057692307692307696
2.0,2.0,125.0,2017.0,3,0.061973227565691624
2.0,2.0,46.0,1243.0,2,0.03700724054706356
2.0,2.0,44.0,1027.0,2,0.042843232716650435
5.0,3.0,160.0,2805.0,4,0.0570409982174688
2.0,2.0,46.0,1243.0,2,0.03700724054706356
2.0,2.0,44.0,1027.0,2,0.042843232716650435
3.0,2.0,105.0,2017.0,3,0.05205751115518096
2.0,2.0,46.0,1243.0,2,0.03700724054706356
2.0,2.0,46.0,1243.0,2,0.03700724054706356
2.0,2.0,90.0,1520.0,3,0.05921052631578947
2.0,2.0,60.0,1300.0,2,0.046153846153846156
3.0,2.0,130.0,1985.0,3,0.0654911838790932
2.0,1.0,60.0,1056.0,2,0.056818181818181816
2.0,1.0,42.0,1140.0,2,0.03684210526315789
2.0,3.0,62.0,1245.0,2,0.04979919678714859
2.0,2.0,58.0,1140.0,2,0.05087719298245614
2.0,2.0,42.0,1140.0,2,0.03684210526315789
2.0,2.0,43.0,1027.0,2,0.04186952288218111
2.0,2.0,47.0,1194.0,2,0.03936348408710218
2.0,2.0,47.0,1194.0,2,0.03936348408710218
3.0,1.0,90.0,1560.0,3,0.057692307692307696
2.0,2.0,85.0,1520.0,3,0.05592105263157895
2.0,2.0,45.0,1243.0,2,0.036202735317779566
2.0,2.0,44.0,1027.0,2,0.042843232716650435
2.0,2.0,46.0,1194.0,2,0.038525963149078725
3.0,3.0,100.0,1650.0,3,0.06060606060606061
3.0,1.0,73.0,1580.0,3,0.046202531645569624
2.0,2.0,46.0,1243.0,2,0.03700724054706356
2.0,2.0,47.0,1194.0,2,0.03936348408710218
4.0,3.0,154.0,2805.0,4,0.054901960784313725
2.0,2.0,96.0,1520.0,3,0.06315789473684211
3.0,2.0,83.05,1510.0,3,0.055
2.0,1.0,65.0,1056.0,2,0.061553030303030304
3.0,2.0,100.0,1810.0,3,0.055248618784530384
2.0,2.0,46.0,1243.0,2,0.03700724054706356
1.0,1.0,38.0,575.0,1,0.06608695652173913
2.0,2.0,46.0,1194.0,2,0.038525963149078725
2.0,2.0,46.0,1243.0,2,0.03700724054706356
2.0,2.0,46.0,1194.0,2,0.038525963149078725
2.0,2.0,43.0,1140.0,2,0.037719298245614034
3.0,2.0,120.0,1850.0,3,0.06486486486486487
2.0,2.0,47.0,1194.0,2,0.03936348408710218
2.0,2.0,47.0,1194.0,2,0.03936348408710218
2.0,1.0,46.0,1243.0,2,0.03700724054706356
3.0,2.0,85.0,1710.0,3,0.049707602339181284
3.0,1.0,95.0,1730.0,3,0.05491329479768786
2.0,2.0,46.0,1243.0,2,0.03700724054706356
2.0,2.0,46.0,1243.0,2,0.03700724054706356
2.0,2.0,46.0,1243.0,2,0.03700724054706356
3.0,2.0,110.0,1817.0,3,0.06053935057787562
2.0,1.0,77.0,1225.0,2,0.06285714285714286
2.0,1.0,78.0,1285.0,2,0.060700389105058365
2.0,1.0,67.48,1225.0,2,0.055085714285714286
2.0,1.0,69.84,1225.0,2,0.05701224489795919
2.0,2.0,46.0,1200.0,2,0.03833333333333333
2.0,1.0,85.0,1315.0,2,0.06463878326996197
3.0,2.0,92.0,1976.0,3,0.0465587044534413
2.0,2.0,75.0,1300.0,2,0.057692307692307696
2.0,1.0,82.0,1309.0,2,0.06264323911382735
1.0,2.0,44.0,1027.0,2,0.042843232716650435
2.0,2.0,46.0,1243.0,2,0.03700724054706356
2.0,2.0,46.0,1243.0,2,0.03700724054706356
2.0,2.0,43.0,1140.0,2,0.037719298245614034
2.0,1.0,75.0,1300.0,2,0.057692307692307696
2.0,2.0,46.0,1243.0,2,0.03700724054706356
3.0,2.0,84.0,1890.0,3,0.044444444444444446
2.0,1.0,67.65,1230.0,2,0.05500000000000001
2.0,2.0,46.0,1194.0,2,0.038525963149078725
2.0,2.0,44.0,1092.0,2,0.040293040293040296
3.0,2.0,97.0,1735.0,3,0.05590778097982709
3.0,2.0,97.83,1810.0,3,0.05404972375690607
2.0,2.0,46.0,1200.0,2,0.03833333333333333
2.0,2.0,46.0,1243.0,2,0.03700724054706356
3.0,2.0,112.0,1810.0,3,0.061878453038674036
2.0,1.0,95.0,2400.0,2,0.03958333333333333
2.0,2.0,48.0,1311.0,2,0.036613272311212815
2.0,1.0,69.0,1174.0,2,0.05877342419080068
2.0,1.0,84.0,1197.0,2,0.07017543859649122
3.0,2.0,132.0,1757.0,3,0.07512805919180421
2.0,1.0,76.0,1174.0,2,0.06473594548551959
3.0,2.0,125.0,1754.0,3,0.07126567844925884
2.0,1.0,85.0,1290.0,2,0.06589147286821706
3.0,2.0,116.0,1752.12,3,0.06620551103805676
3.0,2.0,124.0,1754.0,3,0.07069555302166476
2.0,2.0,69.0,1152.0,2,0.059895833333333336
2.0,1.0,87.0,1290.0,2,0.06744186046511629
3.0,2.0,115.0,1749.0,3,0.06575185820468839
3.0,2.0,133.0,1758.0,3,0.07565415244596133
2.0,1.0,79.0,1197.0,2,0.06599832915622389
2.0,1.0,78.0,1174.0,2,0.06643952299829642
2.0,1.0,79.0,1197.0,2,0.06599832915622389
2.0,1.0,75.0,1174.0,2,0.06388415672913117
3.0,1.0,110.0,1620.0,3,0.06790123456790123
3.0,2.0,133.0,1762.0,3,0.07548240635641316
3.0,2.0,131.0,1756.0,3,0.0746013667425968
3.0,2.0,130.0,1755.0,3,0.07407407407407407
3.0,1.0,140.0,1864.0,3,0.07510729613733906
2.0,1.0,88.0,1331.0,2,0.06611570247933884
3.0,2.0,128.0,1756.0,3,0.07289293849658314
3.0,2.0,120.0,1749.0,3,0.0686106346483705
2.0,1.0,82.0,1197.0,2,0.06850459482038429
2.0,1.0,90.0,1303.0,2,0.06907137375287797
3.0,2.0,132.0,1754.0,3,0.07525655644241733
2.0,1.0,75.0,1174.0,2,0.06388415672913117
2.0,1.0,78.0,1197.0,2,0.06516290726817042
2.0,1.0,89.9,1290.0,2,0.06968992248062016
2.0,2.0,85.0,1386.0,2,0.06132756132756133
2.0,1.0,74.0,1174.0,2,0.06303236797274275
2.0,1.0,78.0,1174.0,2,0.06643952299829642
3.0,2.0,115.0,1755.0,3,0.06552706552706553
2.0,1.0,77.0,1197.0,2,0.06432748538011696
3.0,2.0,125.0,1752.12,3,0.07134214551514736
5.0,3.0,180.0,2569.0,4,0.07006617360840794
2.0,1.0,76.0,1197.0,2,0.06349206349206349
2.0,1.0,75.0,1197.0,2,0.06265664160401002
3.0,2.0,117.0,1755.0,3,0.06666666666666667
2.0,1.0,79.9,1197.0,2,0.06675020885547202
4.0,1.0,225.0,2990.0,4,0.07525083612040134
2.0,2.0,88.0,1370.0,2,0.06423357664233577
2.0,0.0,72.76,1335.0,2,0.05450187265917603
1.0,1.0,16.0,500.0,1,0.032
1.0,1.0,20.0,450.0,1,0.044444444444444446
2.0,2.0,123.0,1760.0,3,0.06988636363636364
4.0,0.0,477.0,5611.5,4,0.08500400962309543
2.0,1.0,98.2,1349.0,2,0.07279466271312084
5.0,2.0,212.0,2483.0,4,0.08538058799838905
2.0,2.0,130.0,1760.0,3,0.07386363636363637
3.0,2.0,134.0,1920.0,3,0.06979166666666667
2.0,1.0,82.0,1337.0,2,0.061331338818249814
2.0,1.0,98.0,1349.0,2,0.072646404744255
3.0,2.0,127.0,1790.0,3,0.07094972067039106
5.0,3.0,198.0,2790.0,4,0.07096774193548387
5.0,2.0,215.0,2483.0,4,0.08658880386629078
2.0,2.0,55.0,812.0,2,0.06773399014778325
4.0,3.0,198.0,2790.0,4,0.07096774193548387
4.0,2.0,230.0,3067.0,4,0.0749918487120965
4.0,3.0,230.0,3067.0,4,0.0749918487120965
2.0,1.0,50.63,823.0,2,0.061518833535844475
2.0,1.0,123.0,1420.0,2,0.08661971830985915
2.0,1.0,99.39,1420.0,2,0.06999295774647887
4.0,2.0,365.0,4235.0,4,0.08618654073199528
3.0,2.0,124.0,1700.0,3,0.07294117647058823
2.0,1.0,99.39,1420.0,2,0.06999295774647887
2.0,1.0,115.0,1440.0,2,0.0798611111111111
4.0,1.0,180.0,2400.0,3,0.075
2.0,2.0,107.0,1420.0,2,0.07535211267605633
2.0,1.0,92.0,1320.0,2,0.0696969696969697
2.0,1.0,49.0,919.0,2,0.05331882480957562
3.0,2.0,135.0,1645.0,3,0.08206686930091185
3.0,3.0,175.0,2080.0,3,0.08413461538461539
5.0,2.0,230.0,2483.0,4,0.09262988320579943
3.0,2.0,195.0,2600.0,3,0.075
3.0,2.0,117.0,1645.0,3,0.07112462006079028
2.0,1.0,88.73,1251.0,2,0.07092725819344525
3.0,2.0,121.0,1645.0,3,0.07355623100303951
3.0,2.0,123.0,1760.0,3,0.06988636363636364
4.0,3.0,198.0,2790.0,4,0.07096774193548387
3.0,2.0,120.0,1645.0,3,0.0729483282674772
2.0,1.0,90.0,1255.0,3,0.07171314741035857
3.0,2.0,117.0,1645.0,3,0.07112462006079028
3.0,1.0,119.0,1636.0,3,0.07273838630806846
2.0,1.0,95.0,1255.0,3,0.07569721115537849
4.0,3.0,198.0,2790.0,4,0.07096774193548387
2.0,1.0,95.0,1255.0,3,0.07569721115537849
2.0,2.0,61.45,1088.0,2,0.056479779411764706
2.0,1.0,97.8,1349.0,2,0.07249814677538917
2.0,1.0,108.0,1344.0,2,0.08035714285714286
2.0,1.0,90.0,1255.0,3,0.07171314741035857
5.0,3.0,204.0,2790.0,4,0.07311827956989247
2.0,2.0,62.0,1088.0,2,0.05698529411764706
4.0,2.0,165.0,1987.0,3,0.08303975842979366
5.0,3.0,198.0,2790.0,4,0.07096774193548387
2.0,1.0,100.0,1299.0,2,0.07698229407236336
3.0,2.0,117.0,1645.0,3,0.07112462006079028
2.0,2.0,95.0,1390.0,2,0.0683453237410072
2.0,1.0,100.0,1333.0,2,0.07501875468867217
4.0,3.0,199.0,2650.0,3,0.0750943396226415
3.0,2.0,140.0,1800.0,3,0.07777777777777778
4.0,2.0,203.0,2470.0,4,0.08218623481781377
2.0,1.0,95.0,1255.0,3,0.07569721115537849
2.0,1.0,104.0,1333.0,2,0.07801950487621906
3.0,2.0,117.0,1645.0,3,0.07112462006079028
3.0,2.0,199.0,2600.0,3,0.07653846153846154
2.0,1.0,97.0,1345.0,2,0.07211895910780669
2.0,2.0,62.0,985.0,2,0.06294416243654823
2.0,1.0,91.0,1320.0,2,0.06893939393939394
3.0,1.0,195.0,2388.0,3,0.08165829145728644
2.0,1.0,55.0,1040.0,2,0.052884615384615384
3.0,2.0,195.0,2600.0,3,0.075
5.0,0.0,188.0,2630.0,4,0.0714828897338403
5.0,3.0,198.0,2790.0,4,0.07096774193548387
2.0,1.0,99.39,1420.0,2,0.06999295774647887
2.0,1.0,69.0,1162.0,2,0.05938037865748709
2.0,1.0,60.0,1100.0,2,0.05454545454545454
5.0,3.0,364.0,4235.0,4,0.0859504132231405
2.0,1.0,97.0,1299.0,2,0.07467282525019246
5.0,2.0,192.0,2470.0,4,0.07773279352226721
3.0,2.0,117.0,1645.0,3,0.07112462006079028
3.0,2.0,134.0,1920.0,3,0.06979166666666667
3.0,2.0,150.0,1920.0,3,0.078125
4.0,2.0,189.0,2375.0,4,0.07957894736842105
2.0,1.0,99.26,1420.0,2,0.06990140845070422
2.0,1.0,92.0,1252.0,2,0.07348242811501597
4.0,3.0,198.0,2790.0,4,0.07096774193548387
2.0,1.0,115.0,1294.0,2,0.08887171561051005
2.0,1.0,137.0,1740.0,3,0.07873563218390804
3.0,2.0,155.0,1662.0,3,0.09326113116726835
2.0,1.0,98.0,1349.0,2,0.072646404744255
2.0,1.0,96.8,1349.0,2,0.07175685693106004
3.0,2.0,155.0,1700.0,3,0.09117647058823529
3.0,2.0,175.0,1800.0,3,0.09722222222222222
4.0,1.5843757375501535,300.0,2900.0,3,0.10344827586206896
3.0,2.0,380.0,3522.0,3,0.10789324247586599
5.0,1.5843757375501535,200.0,2280.0,5,0.08771929824561403
2.0,1.0,125.0,1200.0,2,0.10416666666666667
4.0,1.5843757375501535,240.0,2900.0,3,0.08275862068965517
2.0,2.0,102.0,1300.0,2,0.07846153846153846
2.0,3.0,140.0,1466.0,3,0.09549795361527967
2.0,1.0,165.0,1725.0,3,0.09565217391304348
3.0,1.5843757375501535,125.0,1200.0,3,0.10416666666666667
3.0,3.0,260.0,3408.0,3,0.07629107981220658
3.0,3.0,132.0,1485.0,2,0.08888888888888889
2.0,2.0,108.0,1400.0,2,0.07714285714285714
3.0,3.0,150.0,1800.0,3,0.08333333333333333
5.0,2.0,200.0,2400.0,5,0.08333333333333333
5.0,1.0,220.0,2800.0,5,0.07857142857142857
3.0,0.0,165.0,1785.0,3,0.09243697478991597
4.0,2.0,384.0,3729.0,4,0.10297666934835076
3.0,3.0,170.0,1600.0,3,0.10625
3.0,2.0,175.0,1730.0,3,0.10115606936416185
3.0,1.0,101.0,1569.0,3,0.06437221159974506
7.0,2.0,210.0,3000.0,6,0.07
3.0,2.0,132.0,2026.0,3,0.06515301085883514
3.0,2.0,115.0,1801.0,3,0.06385341476957246
1.0,1.5843757375501535,56.0,1050.0,2,0.05333333333333334
2.0,1.0,97.0,1341.0,2,0.07233407904548844
4.0,2.0,145.0,2112.95,3,0.06862443503159091
3.0,2.0,113.0,1703.0,3,0.06635349383440986
3.0,1.0,105.0,1570.0,3,0.06687898089171974
3.0,2.0,140.0,1801.0,3,0.07773459189339256
3.0,1.0,103.0,1584.01,3,0.06502484201488627
4.0,2.0,125.0,1965.0,3,0.06361323155216285
2.0,0.0,75.0,1200.0,2,0.0625
3.0,2.0,135.0,1847.0,3,0.07309149972929074
4.0,2.0,132.0,1965.0,3,0.06717557251908397
3.0,2.0,125.0,1703.0,3,0.07339988256018791
3.0,2.0,125.0,1847.0,3,0.0676773145641581
4.0,2.0,145.0,2144.6,3,0.06761167583698592
3.0,2.0,119.0,1718.0,3,0.06926658905704307
3.0,2.0,123.0,1847.0,3,0.06659447753113157
2.0,2.0,72.0,1340.0,2,0.05373134328358209
3.0,2.0,115.0,2087.01,3,0.055102754658578536
3.0,2.0,130.0,1703.0,3,0.07633587786259542
4.0,2.0,135.0,2087.01,3,0.06468584242528784
3.0,2.0,130.0,1718.0,3,0.07566938300349244
4.0,2.0,118.0,1884.0,3,0.06263269639065817
4.0,2.0,122.0,1930.0,3,0.06321243523316063
2.0,1.5843757375501535,92.0,1835.0,3,0.05013623978201635
3.0,1.0,104.0,1584.01,3,0.06565615116066187
2.0,1.0,68.0,1168.0,3,0.05821917808219178
4.0,2.0,129.0,2162.03,3,0.05966614709324107
4.0,2.0,160.0,2087.01,3,0.07666470213367449
2.0,0.0,66.0,1000.0,2,0.066
2.0,2.0,80.5,1348.0,3,0.059718100890207716
1.0,0.0,48.0,1200.0,1,0.04
1.0,0.0,48.0,1200.0,1,0.04
2.0,1.0,52.0,1075.0,2,0.04837209302325581
2.0,1.0,52.32,1255.0,2,0.04168924302788845
2.0,1.0,57.0,1225.0,2,0.04653061224489796
2.0,1.0,57.5,1255.0,2,0.045816733067729085
2.0,2.0,57.0,1259.0,2,0.04527402700555997
2.0,2.0,53.5,1255.0,2,0.042629482071713146
2.0,1.0,60.0,1285.0,2,0.04669260700389105
2.0,1.0,60.0,1285.0,2,0.04669260700389105
2.0,1.0,60.0,1100.0,2,0.05454545454545454
2.0,2.0,48.0,1231.0,2,0.03899268887083672
2.0,1.0,58.0,1255.0,2,0.046215139442231074
2.0,2.0,42.12,1040.0,2,0.040499999999999994
2.0,1.0,54.5,1255.0,2,0.04342629482071713
2.0,2.0,40.6,1041.0,2,0.03900096061479347
2.0,1.0,55.5,1255.0,2,0.044223107569721115
2.0,2.0,50.0,1231.0,2,0.04061738424045491
5.0,2.0,125.0,2500.0,5,0.05
2.0,1.0,49.0,1160.0,2,0.04224137931034483
3.0,1.5843757375501535,135.0,2400.0,3,0.05625
2.0,2.0,53.5,1255.0,2,0.042629482071713146
2.0,2.0,55.5,1255.0,2,0.044223107569721115
2.0,1.0,44.55,1100.0,2,0.040499999999999994
2.0,1.0,57.5,1255.0,2,0.045816733067729085
2.0,1.0,48.0,960.0,2,0.05
2.0,1.0,48.0,1020.0,2,0.047058823529411764
2.0,1.0,52.32,1255.0,2,0.04168924302788845
2.0,1.0,64.0,1295.0,2,0.04942084942084942
3.0,2.0,102.0,1935.0,3,0.05271317829457364
2.0,1.0,69.0,1345.0,3,0.051301115241635685
2.0,1.0,58.0,1255.0,2,0.046215139442231074
2.0,1.0,62.0,1420.0,2,0.04366197183098591
2.0,2.0,54.5,1155.0,2,0.047186147186147186
2.0,1.0,52.32,1255.0,2,0.04168924302788845
2.0,2.0,52.35,1255.0,2,0.041713147410358566
2.0,2.0,54.5,1255.0,2,0.04342629482071713
3.0,0.0,84.205,1830.5,3,0.046001092597650915
2.0,1.0,55.5,1255.0,2,0.044223107569721115
2.0,1.0,53.57,1255.0,2,0.04268525896414343
2.0,2.0,56.5,1255.0,2,0.0450199203187251
2.0,2.0,42.73,1050.0,2,0.04069523809523809
2.0,1.0,62.0,1295.0,2,0.047876447876447875
2.0,1.0,78.0,1100.0,2,0.07090909090909091
2.0,3.0,70.0,1200.0,2,0.058333333333333334
3.0,3.0,120.0,1945.0,3,0.061696658097686374
2.0,1.0,115.0,1490.0,3,0.07718120805369127
2.0,2.0,115.0,1464.0,3,0.07855191256830601
2.0,1.0,115.0,1441.0,2,0.0798056904927134
3.0,2.0,135.0,1945.0,3,0.06940874035989718
3.0,2.0,140.0,2089.0,3,0.06701771182383916
8.0,1.5843757375501535,250.0,5000.0,8,0.05
2.0,1.0,83.09,1385.0,2,0.059992779783393506
2.0,0.0,63.77,1317.5,2,0.0484022770398482
3.0,1.0,159.0,2264.0,3,0.07022968197879859
2.0,1.0,84.0,1157.0,2,0.07260155574762317
3.0,2.0,120.0,1904.0,3,0.06302521008403361
3.0,1.0,109.0,1891.0,3,0.05764145954521417
3.0,2.0,95.0,1561.0,3,0.060858424087123636
3.0,1.0,149.0,2060.0,3,0.07233009708737864
2.0,1.0,92.0,1482.0,3,0.0620782726045884
2.0,2.0,89.0,1232.0,2,0.07224025974025974
2.0,1.0,42.6,1065.0,2,0.04
2.0,1.0,87.0,1482.0,3,0.058704453441295545
3.0,1.0,139.0,1891.0,3,0.07350608143839238
3.0,1.5843757375501535,101.0,1703.0,3,0.059307105108631825
2.0,0.0,69.61,1232.0,2,0.05650162337662338
2.0,1.0,49.0,987.0,2,0.04964539007092199
3.0,2.0,160.0,2160.0,3,0.07407407407407407
3.0,1.5843757375501535,99.27,1680.0,3,0.05908928571428571
2.0,1.0,42.6,1065.0,2,0.04
